x;y;datetime;smd50upveg;distroad;elevation;day
699806,5549;7224896,055;2010-08-03 02:48;Mire;447,2135925;280;3
699804,7408;7224895,002;2010-08-03 02:50;Mire;447,2135925;273;3
699809,0573;7224886,911;2010-08-03 02:52;Mire;447,2135925;261;3
699805,1663;7224893,354;2010-08-03 02:54;Mire;447,2135925;262;3
699811,1091;7224893,755;2010-08-03 02:56;Mire;447,2135925;283;3
699817,6904;7224889,356;2010-08-03 02:58;Mire;447,2135925;275;3
699806,5425;7224891,584;2010-08-03 03:00;Mire;447,2135925;266;3
699810,371;7224895,381;2010-08-03 03:02;Mire;447,2135925;281;3
699807,0117;7224891,616;2010-08-03 03:04;Mire;447,2135925;268;3
699805,6166;7224900,649;2010-08-03 03:06;Mire;447,2135925;288;3
699808,7757;7224898,068;2010-08-03 03:08;Mire;447,2135925;286;3
699811,1091;7224893,755;2010-08-03 03:10;Mire;447,2135925;284;3
699806,4174;7224893,439;2010-08-03 03:12;Mire;447,2135925;266;3
699808,1815;7224895,234;2010-08-03 03:14;Mire;447,2135925;276;3
699804,24;7224888,449;2010-08-03 03:16;Mire;447,2135925;284;3
699801,8906;7224868,547;2010-08-03 03:18;Young;427,2001953;263;3
699802,8016;7224914,428;2010-08-03 03:20;Mire;447,2135925;301;3
699823,6857;7224848,224;2010-08-03 03:22;Young;427,2001953;283;3
699808,8561;7224852,625;2010-08-03 03:24;Young;427,2001953;271;3
699785,9087;7224848,097;2010-08-03 03:26;Young;427,2001953;286;3
699764,8587;7224887,655;2010-08-03 03:28;Coni;403,1128845;300;3
699737,2839;7224905,167;2010-08-03 03:30;Coni;403,1128845;272;3
699703,2087;7224918,888;2010-08-03 03:32;Coni;360,5551147;291;3
699696,845;7224944,535;2010-08-03 03:34;Clear;380,7886658;292;3
699688,6774;7224981,796;2010-08-03 03:36;Mire;403,1128845;281;3
699700,2922;7225001,764;2010-08-03 03:38;Mire;403,1128845;282;3
699701,5641;7225031,838;2010-08-03 03:40;Mire;427,2001953;261;3
699679,6954;7225053,274;2010-08-03 03:42;Mire;427,2001953;286;3
699662,888;7225071,884;2010-08-03 03:44;Mire;360,5551147;282;3
699684,9628;7225054,374;2010-08-03 03:46;Mire;427,2001953;277;3
699697,5675;7225051,498;2010-08-03 03:48;Mire;427,2001953;280;3
699697,0987;7225051,467;2010-08-03 03:50;Mire;427,2001953;261;3
699701,634;7225051,773;2010-08-03 03:52;Mire;427,2001953;255;3
699699,4259;7225058,888;2010-08-03 03:54;Mire;427,2001953;273;3
699691,8384;7225066,572;2010-08-03 03:56;Mire;427,2001953;271;3
699678,789;7225064,388;2010-08-03 03:58;Mire;380,7886658;287;3
699682,8489;7225057,77;2010-08-03 04:00;Mire;427,2001953;259;3
699678,2564;7225046,658;2010-08-03 04:02;Mire;380,7886658;273;3
699681,6978;7225060,859;2010-08-03 04:04;Mire;427,2001953;273;3
699729,1583;7225053,628;2010-08-03 04:06;Mire;460,9772339;275;3
699754,4494;7225049,001;2010-08-03 04:08;Mire;460,9772339;275;3
699802,9927;7225056;2010-08-03 04:10;Young;494,974762;282;3
699806,1363;7225057,144;2010-08-03 04:12;Young;494,974762;269;3
699804,948;7225074,759;2010-08-03 04:14;Young;460,9772339;277;3
699795,2986;7225072,245;2010-08-03 04:16;Young;460,9772339;288;3
699799,1834;7225077,536;2010-08-03 04:18;Young;460,9772339;288;3
699789,1561;7225084,124;2010-08-03 04:20;Young;460,9772339;278;3
699791,9839;7225098,098;2010-08-03 04:22;Young;460,9772339;277;3
699784,6024;7225095,738;2010-08-03 04:24;Young;460,9772339;272;3
699793,9544;7225103,819;2010-08-03 04:26;Young;460,9772339;281;3
699823,199;7225124,418;2010-08-03 04:28;Young;424,2640686;275;3
699841,759;7225182,294;2010-08-03 04:30;Young;424,2640686;272;3
699808,0775;7225214,666;2010-08-03 04:32;Young;390,5124817;277;3
699821,2916;7225224,871;2010-08-03 04:34;Young;353,5534058;286;3
699836,1479;7225235,186;2010-08-03 04:36;Clear;390,5124817;278;3
699842,9037;7225246,818;2010-08-03 04:38;Clear;390,5124817;263;3
699829,7674;7225245,931;2010-08-03 04:40;Clear;390,5124817;291;3
699836,6981;7225245,654;2010-08-03 04:42;Clear;390,5124817;293;3
699842,8221;7225255,008;2010-08-03 04:44;Clear;390,5124817;282;3
699831,7188;7225254,258;2010-08-03 04:46;Clear;390,5124817;310;3
699831,3188;7225241,566;2010-08-03 04:48;Clear;390,5124817;283;3
699832,9136;7225243,536;2010-08-03 04:50;Clear;390,5124817;301;3
699825,7017;7225245,657;2010-08-03 04:52;Young;353,5534058;281;3
699819,7277;7225248,048;2010-08-03 04:54;Young;353,5534058;303;3
699833,4579;7225247,112;2010-08-03 04:56;Clear;390,5124817;295;3
699828,0472;7225255,128;2010-08-03 04:58;Young;353,5534058;295;3
699824,2471;7225256,735;2010-08-03 05:00;Young;353,5534058;304;3
699827,1213;7225259,536;2010-08-03 05:02;Young;353,5534058;303;3
699835,854;7225241,872;2010-08-03 05:04;Clear;390,5124817;272;3
699854,2877;7225255,036;2010-08-03 05:06;Clear;390,5124817;287;3
699854,4753;7225252,255;2010-08-03 05:08;Clear;390,5124817;292;3
699852,9743;7225251,223;2010-08-03 05:10;Clear;390,5124817;275;3
699848,7521;7225250,938;2010-08-03 05:12;Clear;390,5124817;274;3
699850,8476;7225245,491;2010-08-03 05:14;Clear;390,5124817;274;3
699855,4729;7225259,587;2010-08-03 05:16;Clear;390,5124817;292;3
699853,0207;7225267,989;2010-08-03 05:18;Clear;390,5124817;303;3
699853,2745;7225246,773;2010-08-03 05:20;Clear;390,5124817;279;3
699855,4135;7225256,975;2010-08-03 05:22;Clear;390,5124817;292;3
699857,9155;7225257,144;2010-08-03 05:24;Clear;390,5124817;296;3
699854,3002;7225259,508;2010-08-03 05:26;Clear;390,5124817;284;3
699848,9082;7225250,948;2010-08-03 05:28;Clear;390,5124817;290;3
699866,9978;7225262,227;2010-08-03 05:30;Clear;390,5124817;306;3
699849,1209;7225266,422;2010-08-03 05:32;Clear;390,5124817;284;3
699849,221;7225250,969;2010-08-03 05:34;Clear;390,5124817;289;3
699856,8522;7225254,278;2010-08-03 05:36;Clear;390,5124817;293;3
699850,4097;7225247,324;2010-08-03 05:38;Clear;390,5124817;275;3
699849,5873;7225237,397;2010-08-03 05:40;Clear;390,5124817;271;3
699849,5339;7225250,99;2010-08-03 05:42;Clear;390,5124817;283;3
699846,9693;7225247,092;2010-08-03 05:44;Clear;390,5124817;283;3
699854,738;7225257,675;2010-08-03 05:46;Clear;390,5124817;290;3
699859,1543;7225243,444;2010-08-03 05:48;Clear;390,5124817;286;3
699853,6623;7225236,368;2010-08-03 05:50;Clear;390,5124817;289;3
699853,3182;7225234,482;2010-08-03 05:52;Clear;390,5124817;292;3
699840,8518;7225221,348;2010-08-03 05:54;Clear;390,5124817;278;3
699843,4758;7225223,201;2010-08-03 05:56;Clear;390,5124817;288;3
699843,7011;7225215,207;2010-08-03 05:58;Young;424,2640686;283;3
699845,4055;7225219,047;2010-08-03 06:00;Young;424,2640686;286;3
699843,9669;7225207,775;2010-08-03 06:02;Young;424,2640686;281;3
699832,0945;7225220,757;2010-08-03 06:04;Clear;390,5124817;280;3
699834,1335;7225241,756;2010-08-03 06:06;Clear;390,5124817;294;3
699822,8243;7225223,112;2010-08-03 06:08;Young;353,5534058;279;3
699792,186;7225216,202;2010-08-03 06:10;Young;390,5124817;285;3
699724,1162;7225205,278;2010-08-03 06:12;Young;320,1562195;284;3
699720,8037;7225194,996;2010-08-03 06:14;Young;320,1562195;285;3
699724,9534;7225183,542;2010-08-03 06:16;Young;320,1562195;302;3
699729,8823;7225171,022;2010-08-03 06:18;Young;353,5534058;288;3
699717,1869;7225164,764;2010-08-03 06:20;Young;353,5534058;282;3
699678,5779;7225200,345;2010-08-03 06:22;Mire;282,8427124;278;3
699658,5899;7225209,056;2010-08-03 06:24;Mire;282,8427124;269;3
699671,0728;7225218,465;2010-08-03 06:26;Mire;282,8427124;265;3
699670,8695;7225220,314;2010-08-03 06:28;Mire;250;276;3
699662,804;7225233,926;2010-08-03 06:30;Mire;250;287;3
699663,7553;7225238,461;2010-08-03 06:32;Mire;250;273;3
699664,9921;7225260,895;2010-08-03 06:34;Mire;250;260;3
699657,7517;7225262,27;2010-08-03 06:36;Mire;250;270;3
699662,5987;7225253,283;2010-08-03 06:38;Mire;250;288;3
699658,2477;7225244,422;2010-08-03 06:40;Mire;250;288;3
699672,4194;7225252,083;2010-08-03 06:42;Mire;250;275;3
699668,5892;7225279,764;2010-08-03 06:44;Young;212,1320343;298;3
699665,6338;7225275,84;2010-08-03 06:46;Young;212,1320343;275;3
699630,3942;7225295,257;2010-08-03 06:48;Young;212,1320343;256;3
699627,1018;7225274,173;2010-08-03 06:50;Young;180,2775574;318;3
699614,5928;7225273,331;2010-08-03 06:52;Young;180,2775574;232;3
699615,2174;7225268,716;2010-08-03 06:54;Mire;212,1320343;274;3
699619,1455;7225266,373;2010-08-03 06:56;Mire;212,1320343;271;3
699628,2277;7225262,142;2010-08-03 06:58;Mire;212,1320343;263;3
699623,724;7225263,701;2010-08-03 07:00;Mire;212,1320343;274;3
699624,6928;7225256,316;2010-08-03 07:02;Mire;212,1320343;284;3
699626,6254;7225253,28;2010-08-03 07:04;Mire;212,1320343;287;3
699616,0918;7225255,736;2010-08-03 07:06;Mire;212,1320343;296;3
699617,1869;7225255,81;2010-08-03 07:08;Mire;212,1320343;271;3
699623,2852;7225256,221;2010-08-03 07:10;Mire;212,1320343;300;3
699617,1565;7225272,572;2010-08-03 07:12;Young;180,2775574;286;3
699620,7089;7225266,478;2010-08-03 07:14;Mire;212,1320343;291;3
699619,424;7225272,724;2010-08-03 07:16;Young;180,2775574;286;3
699619,0203;7225268,227;2010-08-03 07:18;Mire;212,1320343;285;3
699615,6734;7225264,276;2010-08-03 07:20;Mire;212,1320343;292;3
699635,811;7225244,028;2010-08-03 07:22;Mire;250;250;3
699622,1817;7225257,451;2010-08-03 07:24;Mire;212,1320343;273;3
699624,1005;7225276,765;2010-08-03 07:26;Young;180,2775574;250;3
699622,83;7225279,287;2010-08-03 07:28;Young;180,2775574;308;3
699610,6875;7225256,676;2010-08-03 07:30;Mire;212,1320343;297;3
699619,4698;7225252,239;2010-08-03 07:32;Mire;212,1320343;269;3
699619,7243;7225268,275;2010-08-03 07:48;Mire;212,1320343;266;3
699614,2316;7225261,199;2010-08-03 07:50;Mire;212,1320343;277;3
699612,2152;7225275,964;2010-08-03 07:52;Young;180,2775574;292;3
699610,167;7225274,895;2010-08-03 07:54;Young;180,2775574;265;3
699612,7466;7225270,412;2010-08-03 07:56;Young;180,2775574;285;3
699617,7824;7225277,27;2010-08-03 07:58;Young;180,2775574;286;3
699611,4026;7225283,36;2010-08-03 08:00;Young;180,2775574;286;3
699651,121;7225295,348;2010-08-03 08:02;Young;212,1320343;422;3
699620,1029;7225296,425;2010-08-03 08:04;Young;180,2775574;381;3
699621,1916;7225289,607;2010-08-03 08:06;Young;180,2775574;330;3
699607,8981;7225260,772;2010-08-03 08:08;Mire;212,1320343;287;3
699594,2886;7225290,215;2010-08-03 08:10;Young;180,2775574;339;3
699608,3371;7225272,909;2010-08-03 08:12;Young;180,2775574;272;3
699612,0617;7225267,758;2010-08-03 08:14;Mire;212,1320343;270;3
699611,5141;7225267,721;2010-08-03 08:16;Mire;212,1320343;288;3
699585,718;7225244,936;2010-08-03 08:18;Mire;212,1320343;169;3
699615,4057;7225279,904;2010-08-03 08:20;Young;180,2775574;283;3
699608,2431;7225271,971;2010-08-03 08:22;Young;180,2775574;280;3
699610,7763;7225274,004;2010-08-03 08:24;Young;180,2775574;297;3
699608,3366;7225268,252;2010-08-03 08:26;Mire;212,1320343;283;3
699615,4044;7225261,278;2010-08-03 08:28;Mire;212,1320343;280;3
699622,7104;7225264,75;2010-08-03 08:30;Mire;212,1320343;296;3
699624,6;7225278,661;2010-08-03 08:32;Young;180,2775574;321;3
699616,831;7225268,079;2010-08-03 08:34;Mire;212,1320343;283;3
699616,221;7225264,313;2010-08-03 08:36;Mire;212,1320343;273;3
699609,0091;7225266,435;2010-08-03 08:38;Mire;212,1320343;269;3
699612,4525;7225267,784;2010-08-03 08:40;Mire;212,1320343;280;3
699604,9748;7225268,026;2010-08-03 08:42;Mire;212,1320343;264;3
699607,211;7225275,626;2010-08-03 08:44;Young;180,2775574;297;3
699612,5903;7225275,058;2010-08-03 08:46;Young;180,2775574;304;3
699615,7958;7225270,617;2010-08-03 08:48;Young;180,2775574;292;3
699605,5404;7225265,456;2010-08-03 08:50;Mire;212,1320343;279;3
699609,3685;7225264,596;2010-08-03 08:52;Mire;212,1320343;278;3
699605,8848;7225267,342;2010-08-03 08:54;Mire;212,1320343;266;3
699609,8996;7225259,044;2010-08-03 08:56;Mire;212,1320343;293;3
699612,5904;7225275,058;2010-08-03 08:58;Young;180,2775574;295;3
699610,9011;7225262,837;2010-08-03 09:00;Mire;212,1320343;265;3
699614,0163;7225267,89;2010-08-03 09:02;Mire;212,1320343;278;3
699603,9896;7225274,478;2010-08-03 09:04;Young;180,2775574;298;3
699595,4526;7225291,597;2010-08-03 09:06;Young;180,2775574;304;3
699611,639;7225265,867;2010-08-03 09:08;Mire;212,1320343;292;3
699609,8127;7225260,343;2010-08-03 09:10;Mire;212,1320343;252;3
699619,3452;7225263,406;2010-08-03 09:12;Mire;212,1320343;284;3
699612,8063;7225282,336;2010-08-03 09:14;Young;180,2775574;320;3
699607,1178;7225279,346;2010-08-03 09:16;Young;180,2775574;277;3
699615,6083;7225273,398;2010-08-03 09:18;Young;180,2775574;299;3
699604,928;7225274,541;2010-08-03 09:20;Young;180,2775574;288;3
699613,015;7225264,097;2010-08-03 09:22;Mire;212,1320343;290;3
699619,2361;7225270,849;2010-08-03 09:24;Young;180,2775574;295;3
699561,1026;7225248,864;2010-08-03 09:26;Mire;180,2775574;289;3
699475,9119;7225228,597;2010-08-03 09:28;Bleav;150;277;3
699388,3259;7225240,394;2010-08-03 09:30;Young;141,4213562;287;3
699375,6324;7225248,108;2010-08-03 09:32;Young;100;282;3
699389,3991;7225286,286;2010-08-03 09:34;Mix;100;286;3
699412,8688;7225292,337;2010-08-03 09:36;Mix;100;283;3
699409,0408;7225293,197;2010-08-03 09:38;Mix;100;286;3
699409,1659;7225291,342;2010-08-03 09:40;Mix;100;272;3
699404,4861;7225286,184;2010-08-03 09:42;Mix;100;291;3
699414,254;7225267,099;2010-08-03 09:44;Young;141,4213562;279;3
699383,8461;7225170,431;2010-08-03 09:46;Young;150;279;3
699313,2256;7225108,683;2010-08-03 09:48;Young;100;293;3
699242,5448;7225131,866;2010-08-03 09:50;Young;50;282;3
699211,2162;7225151,551;2010-08-03 09:52;Young;0;280;3
699251,3968;7225198,77;2010-08-03 09:54;Young;0;281;3
699255,586;7225205,385;2010-08-03 09:56;Young;0;274;3
699259,6852;7225216,836;2010-08-03 09:58;Young;0;289;3
699256,6672;7225218,495;2010-08-03 10:00;Young;0;304;3
699240,7375;7225259,146;2010-08-03 10:02;Coni;0;279;3
699110,6737;7225488,065;2010-08-03 10:04;Coni;212,1320343;289;3
699019,4246;7225504,283;2010-08-03 10:06;Coni;291,5476074;265;3
699014,0155;7225486,597;2010-08-03 10:08;Coni;291,5476074;305;3
698946,7877;7225548,574;2010-08-03 10:10;Coni;360,5551147;287;3
698818,5724;7225666,245;2010-08-03 10:12;Coni;540,8327026;330;3
698544,2145;7225849,739;2010-08-03 10:14;Coni;860,2325439;267;3
698603,1888;7225822,776;2010-08-03 10:16;Clear;820,0609741;290;3
698589,9157;7225822,817;2010-08-03 10:18;Clear;820,0609741;255;3
698588,3219;7225817,309;2010-08-03 10:20;Coni;790,569397;262;3
698593,6735;7225796,062;2010-08-03 10:22;Coni;790,569397;237;3
698590,8859;7225808,354;2010-08-03 10:24;Coni;790,569397;239;3
698593,2931;7225815,78;2010-08-03 10:26;Coni;790,569397;256;3
698589,5482;7225801,373;2010-08-03 10:28;Coni;790,569397;230;3
698598,6229;7225820,607;2010-08-03 10:30;Clear;820,0609741;279;3
698606,3228;7225841,612;2010-08-03 10:32;Clear;820,0609741;293;3
698587,7323;7225795,664;2010-08-03 10:34;Coni;790,569397;237;3
698591,9924;7225816,437;2010-08-03 10:36;Coni;790,569397;268;3
698586,4849;7225804,893;2010-08-03 10:38;Coni;790,569397;251;3
698596,8143;7225833,524;2010-08-03 10:40;Clear;820,0609741;276;3
698594,0584;7225823,095;2010-08-03 10:42;Clear;820,0609741;293;3
698576,894;7225828,462;2010-08-03 10:44;Coni;860,2325439;288;3
698594,5435;7225815,863;2010-08-03 10:46;Coni;790,569397;282;3
698593,5131;7225819,519;2010-08-03 10:48;Coni;790,569397;280;3
698594,2663;7225835,215;2010-08-03 10:50;Clear;820,0609741;290;3
698603,1586;7225841,958;2010-08-03 10:52;Clear;820,0609741;287;3
698591,2177;7225835,011;2010-08-03 10:54;Clear;820,0609741;282;3
698595,3429;7225829,7;2010-08-03 10:56;Clear;820,0609741;296;3
698591,9818;7225821,279;2010-08-03 10:59;Clear;820,0609741;265;3
698592,0884;7225822,031;2010-08-03 11:00;Clear;820,0609741;267;3
698596,2194;7225806,104;2010-08-03 11:02;Coni;790,569397;249;3
698592,355;7225815,717;2010-08-03 11:04;Coni;790,569397;257;3
698588,7841;7225806,91;2010-08-03 11:06;Coni;790,569397;240;3
698591,8076;7225815,68;2010-08-03 11:08;Coni;790,569397;271;3
698587,3058;7225825,436;2010-08-03 11:10;Clear;820,0609741;254;3
698593,9342;7225824,949;2010-08-03 11:12;Clear;820,0609741;277;3
698589,7783;7225833,052;2010-08-03 11:14;Clear;820,0609741;296;3
698589,4801;7225829,307;2010-08-03 11:16;Clear;820,0609741;276;3
698584,9071;7225808,512;2010-08-03 11:18;Coni;790,569397;255;3
698587,823;7225803,679;2010-08-03 11:20;Coni;790,569397;229;3
698595,6238;7225827,856;2010-08-03 11:22;Clear;820,0609741;281;3
698592,8667;7225812,771;2010-08-03 11:24;Coni;790,569397;257;3
698594,679;7225809,167;2010-08-03 11:26;Coni;790,569397;249;3
698595,5898;7225837,725;2010-08-03 11:28;Clear;820,0609741;299;3
698592,2446;7225822,042;2010-08-03 11:30;Clear;820,0609741;277;3
698591,0438;7225821,216;2010-08-03 11:32;Clear;820,0609741;259;3
698593,4282;7225809,083;2010-08-03 11:34;Coni;790,569397;253;3
698595,2011;7225817,77;2010-08-03 11:36;Coni;790,569397;270;3
698592,2928;7225808,449;2010-08-03 11:38;Coni;790,569397;254;3
698592,5914;7225812,194;2010-08-03 11:40;Coni;790,569397;252;3
698611,4763;7225852,573;2010-08-03 11:42;Clear;820,0609741;334;3
698593,4314;7225818,396;2010-08-03 11:44;Coni;790,569397;277;3
698585,6077;7225799,247;2010-08-03 11:46;Coni;790,569397;213;3
698592,0067;7225812,713;2010-08-03 11:48;Coni;790,569397;259;3
698588,7413;7225818,082;2010-08-03 11:50;Coni;790,569397;252;3
698589,5548;7225819,999;2010-08-03 11:52;Coni;790,569397;273;3
698597,6353;7225813,091;2010-08-03 11:54;Coni;790,569397;259;3
698595,6061;7225814,072;2010-08-03 11:56;Coni;790,569397;276;3
698582,4287;7225811,512;2010-08-03 11:58;Coni;790,569397;250;3
698590,1021;7225820,036;2010-08-03 12:00;Coni;790,569397;262;3
698595,1834;7225820,376;2010-08-03 12:02;Clear;820,0609741;267;3
698595,0236;7225811,053;2010-08-03 12:04;Coni;790,569397;259;3
698590,1768;7225810,728;2010-08-03 12:06;Coni;790,569397;254;3
698587,1137;7225814,248;2010-08-03 12:08;Coni;790,569397;265;3
698591,9959;7225825,75;2010-08-03 12:10;Clear;820,0609741;273;3
698598,2782;7225818,721;2010-08-03 12:12;Coni;790,569397;276;3
698596,9989;7225826,086;2010-08-03 12:14;Clear;820,0609741;287;3
698585,4595;7225838,909;2010-08-03 12:16;Clear;820,0609741;282;3
698587,931;7225825,478;2010-08-03 12:18;Clear;820,0609741;268;3
698594,702;7225804,14;2010-08-03 12:20;Coni;790,569397;254;3
698591,1283;7225848,042;2010-08-03 12:22;Clear;820,0609741;319;3
698588,3373;7225826,436;2010-08-03 12:24;Clear;820,0609741;304;3
698592,6178;7225816,479;2010-08-03 12:26;Coni;790,569397;271;3
698590,7239;7225810,765;2010-08-03 12:28;Coni;790,569397;263;3
698578,721;7225821,135;2010-08-03 12:30;Coni;860,2325439;244;3
698595,4494;7225830,452;2010-08-03 12:32;Clear;820,0609741;301;3
698587,5512;7225812,415;2010-08-03 12:34;Coni;790,569397;232;3
698587,7264;7225822,67;2010-08-03 12:36;Clear;820,0609741;287;3
698595,0589;7225822,231;2010-08-03 12:38;Clear;820,0609741;277;3
698587,6787;7225819,873;2010-08-03 12:40;Coni;790,569397;262;3
698590,6173;7225818,208;2010-08-03 12:42;Coni;790,569397;269;3
698591,4328;7225824,781;2010-08-03 12:44;Clear;820,0609741;266;3
698596,9208;7225817,885;2010-08-03 12:46;Coni;790,569397;275;3
698586,9928;7225825,415;2010-08-03 12:48;Clear;820,0609741;273;3
698591,4969;7225812,12;2010-08-03 12:50;Coni;790,569397;252;3
698592,5271;7225824,855;2010-08-03 12:52;Clear;820,0609741;279;3
698588,0876;7225817,293;2010-08-03 12:54;Coni;790,569397;242;3
698588,791;7225817,34;2010-08-03 12:56;Coni;790,569397;258;3
698593,4282;7225809,083;2010-08-03 12:58;Coni;790,569397;249;3
698586,0089;7225819,016;2010-08-03 13:00;Coni;790,569397;248;3
698583,6776;7225831,525;2010-08-03 13:02;Clear;820,0609741;271;3
698596,7643;7225834,265;2010-08-03 13:04;Clear;820,0609741;293;3
698604,1655;7225843,329;2010-08-03 13:06;Clear;820,0609741;319;3
698594,6394;7225829,652;2010-08-03 13:08;Clear;820,0609741;293;3
698604,8943;7225834,81;2010-08-03 13:10;Clear;820,0609741;294;3
698597,0475;7225804,297;2010-08-03 13:12;Coni;790,569397;239;3
698589,9351;7225833,062;2010-08-03 13:14;Clear;820,0609741;271;3
698592,6819;7225820,209;2010-08-03 13:16;Clear;820,0609741;263;3
698588,8693;7225792,76;2010-08-03 13:18;Coni;790,569397;235;3
698584,772;7225823,403;2010-08-03 13:20;Clear;820,0609741;267;3
698584,5534;7225824,32;2010-08-03 13:22;Clear;820,0609741;276;3
698593,0291;7225761,189;2010-08-03 13:24;Coni;763,2168579;188;3
698581,8817;7225803,28;2010-08-03 13:26;Coni;790,569397;233;3
698594,5282;7225806,736;2010-08-03 13:28;Coni;790,569397;237;3
698589,6792;7225818,145;2010-08-03 13:30;Coni;790,569397;266;3
698593,0905;7225825,824;2010-08-03 13:32;Clear;820,0609741;263;3
698589,5887;7225810,13;2010-08-03 13:34;Coni;790,569397;256;3
698591,2427;7225818,25;2010-08-03 13:36;Coni;790,569397;265;3
698591,5732;7225815,664;2010-08-03 13:38;Coni;790,569397;262;3
698592,8701;7225822,084;2010-08-03 13:40;Clear;820,0609741;271;3
698594,6999;7225824,069;2010-08-03 13:42;Clear;820,0609741;280;3
698591,4345;7225829,438;2010-08-03 13:44;Clear;820,0609741;275;3
698593,7302;7225813,946;2010-08-03 13:46;Coni;790,569397;253;3
698585,9629;7225796,29;2010-08-03 13:48;Coni;790,569397;224;3
698589,9939;7225806,432;2010-08-03 13:50;Coni;790,569397;248;3
698588,7344;7225799,456;2010-08-03 13:52;Coni;790,569397;234;3
698591,2767;7225808,38;2010-08-03 13:54;Coni;790,569397;246;3
698593,2787;7225819,504;2010-08-03 13:56;Coni;790,569397;274;3
698595,0126;7225832,285;2010-08-03 13:58;Clear;820,0609741;283;3
698594,8741;7225821,473;2010-08-03 14:00;Clear;820,0609741;275;3
698600,3109;7225818,858;2010-08-03 14:02;Coni;790,569397;267;3
